geouid,cma codde,cma name,census tract name,Med income
5390203.02,539,St. Catharines - Niagara,203.02,34400
5320203.03,532,Oshawa,203.03,38400
5320203.05,532,Oshawa,203.05,52000
5320203.06,532,Oshawa,203.06,43200
4420204,442,Trois-RiviËres,204,28400
4620204,462,MontrÈal,204,34400
5320204,532,Oshawa,204,38800
5350204,535,Toronto,204,31000
5370204,537,Hamilton,204,40000
5390204,539,St. Catharines - Niagara,204,29800
9150204,915,Kelowna,204,34000
9320204,932,Abbotsford - Mission,204,40800
5550204.01,555,London,204.01,31200
8250204.01,825,Calgary,204.01,50800
9330204.01,933,Vancouver,204.01,39200
5550204.02,555,London,204.02,38400
9330204.02,933,Vancouver,204.02,35200
8250204.03,825,Calgary,204.03,37600
8250204.06,825,Calgary,204.06,50400
8250204.07,825,Calgary,204.07,41600
8250204.08,825,Calgary,204.08,56400
8250204.09,825,Calgary,204.09,50400
8250204.1,825,Calgary,204.1,69000
8250204.11,825,Calgary,204.11,
8250204.12,825,Calgary,204.12,48000
8250204.13,825,Calgary,204.13,44800
4620205,462,MontrÈal,205,33600
5350205,535,Toronto,205,
5390205,539,St. Catharines - Niagara,205,27000
5550205,555,London,205,28400
9150205,915,Kelowna,205,35200
9320205,932,Abbotsford - Mission,205,35600
4420205.01,442,Trois-RiviËres,205.01,36000
5320205.01,532,Oshawa,205.01,47600
5370205.01,537,Hamilton,205.01,49600
9330205.01,933,Vancouver,205.01,37200
4420205.02,442,Trois-RiviËres,205.02,32400
5320205.02,532,Oshawa,205.02,41600
5370205.02,537,Hamilton,205.02,42000
8250205.02,825,Calgary,205.02,41200
9330205.02,933,Vancouver,205.02,36800
4420205.03,442,Trois-RiviËres,205.03,30000
8250205.04,825,Calgary,205.04,52800
8250205.05,825,Calgary,205.05,40000
8250205.06,825,Calgary,205.06,45200
8250205.07,825,Calgary,205.07,54800
8250205.08,825,Calgary,205.08,36400
8250205.09,825,Calgary,205.09,55600
4620206,462,MontrÈal,206,35600
5320206,532,Oshawa,206,40400
5370206,537,Hamilton,206,40000
5390206,539,St. Catharines - Niagara,206,27600
5550206,555,London,206,28200
9150206,915,Kelowna,206,40000
9330206,933,Vancouver,206,46400
5350206.01,535,Toronto,206.01,41200
9320206.01,932,Abbotsford - Mission,206.01,34400
5350206.02,535,Toronto,206.02,35600
8250206.02,825,Calgary,206.02,40000
9320206.02,932,Abbotsford - Mission,206.02,32400
8250206.05,825,Calgary,206.05,42400
8250206.06,825,Calgary,206.06,48000
8250206.07,825,Calgary,206.07,40000
8250206.08,825,Calgary,206.08,55200
8250206.09,825,Calgary,206.09,50800
8250206.1,825,Calgary,206.1,46800
8250206.11,825,Calgary,206.11,48800
4620207,462,MontrÈal,207,29200
5350207,535,Toronto,207,30600
5390207,539,St. Catharines - Niagara,207,29600
5550207,555,London,207,38000
9150207,915,Kelowna,207,39600
9320207,932,Abbotsford - Mission,207,31000
9330207,933,Vancouver,207,41600
5370207.01,537,Hamilton,207.01,44000
8250207.01,825,Calgary,207.01,46000
5370207.02,537,Hamilton,207.02,45600
5370207.03,537,Hamilton,207.03,42800
8250207.03,825,Calgary,207.03,40800
5370207.04,537,Hamilton,207.04,41600
8250207.04,825,Calgary,207.04,57200
4620208,462,MontrÈal,208,32400
5350208,535,Toronto,208,26400
5370208,537,Hamilton,208,40400
5390208,539,St. Catharines - Niagara,208,35200
9150208,915,Kelowna,208,42400
9330208,933,Vancouver,208,32800
4620209,462,MontrÈal,209,32800
5350209,535,Toronto,209,25200
5370209,537,Hamilton,209,40800
9150209,915,Kelowna,209,32400
9330209.01,933,Vancouver,209.01,49200
9330209.02,933,Vancouver,209.02,42000
5390209.03,539,St. Catharines - Niagara,209.03,30600
5390209.04,539,St. Catharines - Niagara,209.04,33200
5390209.05,539,St. Catharines - Niagara,209.05,36800
5390209.06,539,St. Catharines - Niagara,209.06,37200
4420210,442,Trois-RiviËres,210,36000
4620210,462,MontrÈal,210,35200
5370210,537,Hamilton,210,42400
5550210,555,London,210,44800
9150210,915,Kelowna,210,
9330210,933,Vancouver,210,40800
4210210.01,421,QuÈbec,210.01,39200
5350210.01,535,Toronto,210.01,41600
5390210.01,539,St. Catharines - Niagara,210.01,39200
4210210.02,421,QuÈbec,210.02,39200
5390210.02,539,St. Catharines - Niagara,210.02,38400
5350210.03,535,Toronto,210.03,58000
5350210.04,535,Toronto,210.04,54400
4420211,442,Trois-RiviËres,211,36800
4620211,462,MontrÈal,211,34400
5350211,535,Toronto,211,35600
5370211,537,Hamilton,211,45200
5390211,539,St. Catharines - Niagara,211,41200
9150211,915,Kelowna,211,
4420212,442,Trois-RiviËres,212,31600
4620212,462,MontrÈal,212,35600
5350212,535,Toronto,212,38400
5370212,537,Hamilton,212,40000
5390212,539,St. Catharines - Niagara,212,34400
9150212,915,Kelowna,212,41200
4420213,442,Trois-RiviËres,213,35600
4620213,462,MontrÈal,213,34400
5370213,537,Hamilton,213,45600
5390213,539,St. Catharines - Niagara,213,41200
9150213,915,Kelowna,213,
5350213.01,535,Toronto,213.01,39200
5350213.02,535,Toronto,213.02,50800
4620214,462,MontrÈal,214,31400
5350214,535,Toronto,214,48400
5370214,537,Hamilton,214,34800
5390214,539,St. Catharines - Niagara,214,33200
9150214,915,Kelowna,214,
4620215,462,MontrÈal,215,32400
5350215,535,Toronto,215,38800
5370215,537,Hamilton,215,41600
5390215,539,St. Catharines - Niagara,215,27800
4620216,462,MontrÈal,216,33600
5350216,535,Toronto,216,49600
5370216,537,Hamilton,216,51600
4620217,462,MontrÈal,217,33600
5350217,535,Toronto,217,34000
5370217.01,537,Hamilton,217.01,34800
5370217.02,537,Hamilton,217.02,50000
4620218,462,MontrÈal,218,34800
5350218,535,Toronto,218,56000
5370218,537,Hamilton,218,43200
4620219,462,MontrÈal,219,36400
5350219,535,Toronto,219,44800
5370219,537,Hamilton,219,52400
4620220,462,MontrÈal,220,25800
5350220,535,Toronto,220,41200
5370220,537,Hamilton,220,45600
5550220,555,London,220,42400
9330220,933,Vancouver,220,37600
5390220.01,539,St. Catharines - Niagara,220.01,50400
4210220.02,421,QuÈbec,220.02,39200
5390220.02,539,St. Catharines - Niagara,220.02,40000
4210220.03,421,QuÈbec,220.03,41600
4210220.04,421,QuÈbec,220.04,39200
4620221,462,MontrÈal,221,24400
5370221,537,Hamilton,221,43200
5390221,539,St. Catharines - Niagara,221,36000
5350221.01,535,Toronto,221.01,46000
9330221.01,933,Vancouver,221.01,39600
5350221.02,535,Toronto,221.02,37600
9330221.03,933,Vancouver,221.03,36800
9330221.04,933,Vancouver,221.04,28200
4620222,462,MontrÈal,222,24800
5350222.01,535,Toronto,222.01,45200
5370222.01,537,Hamilton,222.01,
9330222.01,933,Vancouver,222.01,36400
5350222.02,535,Toronto,222.02,32400
5370222.02,537,Hamilton,222.02,47200
9330222.02,933,Vancouver,222.02,43200
5370222.03,537,Hamilton,222.03,34800
4620223.01,462,MontrÈal,223.01,21600
5350223.01,535,Toronto,223.01,53600
5370223.01,537,Hamilton,223.01,40000
9330223.01,933,Vancouver,223.01,37200
4620223.02,462,MontrÈal,223.02,24000
5350223.02,535,Toronto,223.02,44000
5370223.02,537,Hamilton,223.02,50800
9330223.02,933,Vancouver,223.02,36000
5370223.05,537,Hamilton,223.05,42000
5370223.06,537,Hamilton,223.06,45600
5370223.07,537,Hamilton,223.07,51200
5370223.1,537,Hamilton,223.1,57600
5370223.13,537,Hamilton,223.13,53200
5370223.14,537,Hamilton,223.14,62400
5370223.15,537,Hamilton,223.15,62800
5370223.16,537,Hamilton,223.16,48000
5370223.17,537,Hamilton,223.17,53200
5370223.18,537,Hamilton,223.18,58800
5370223.19,537,Hamilton,223.19,54000
5370223.2,537,Hamilton,223.2,52800
4620224,462,MontrÈal,224,23200
5350224,535,Toronto,224,55200
9330224.01,933,Vancouver,224.01,31000
5370224.02,537,Hamilton,224.02,42800
9330224.02,933,Vancouver,224.02,26800
5370224.03,537,Hamilton,224.03,54400
5370224.04,537,Hamilton,224.04,41600
5370224.05,537,Hamilton,224.05,53200
4620225,462,MontrÈal,225,31200
5350225.01,535,Toronto,225.01,48400
9330225.01,933,Vancouver,225.01,32400
5350225.02,535,Toronto,225.02,38800
9330225.02,933,Vancouver,225.02,34800
4620226,462,MontrÈal,226,38800
5350226,535,Toronto,226,53200
9330226.02,933,Vancouver,226.02,26600
9330226.03,933,Vancouver,226.03,32800
9330226.04,933,Vancouver,226.04,30600
4620227,462,MontrÈal,227,38800
5350227,535,Toronto,227,59200
9330227.01,933,Vancouver,227.01,31400
9330227.02,933,Vancouver,227.02,36800
4620228,462,MontrÈal,228,34400
5350228,535,Toronto,228,62800
9330228.02,933,Vancouver,228.02,30200
9330228.03,933,Vancouver,228.03,33200
9330228.04,933,Vancouver,228.04,34000
4620229,462,MontrÈal,229,
5350229,535,Toronto,229,54400
9330229,933,Vancouver,229,34000
4620230,462,MontrÈal,230,34400
5390230,539,St. Catharines - Niagara,230,37600
5550230,555,London,230,42800
4210230.01,421,QuÈbec,230.01,41200
5350230.01,535,Toronto,230.01,50800
9330230.01,933,Vancouver,230.01,39600
5350230.02,535,Toronto,230.02,40000
9330230.02,933,Vancouver,230.02,26400
4210230.03,421,QuÈbec,230.03,38800
4210230.04,421,QuÈbec,230.04,43600
4620231,462,MontrÈal,231,38400
5350231,535,Toronto,231,43600
5550231,555,London,231,37200
9330231,933,Vancouver,231,34000
4620232,462,MontrÈal,232,42400
5350232,535,Toronto,232,66000
5550232,555,London,232,34800
9330232,933,Vancouver,232,34800
4620233,462,MontrÈal,233,29800
5350233,535,Toronto,233,45600
5550233,555,London,233,31400
9330233,933,Vancouver,233,34000
4620234,462,MontrÈal,234,25800
5350234,535,Toronto,234,40400
5550234,555,London,234,39600
9330234,933,Vancouver,234,35600
4620235,462,MontrÈal,235,36000
5350235.01,535,Toronto,235.01,43200
5350235.02,535,Toronto,235.02,38000
9330235.02,933,Vancouver,235.02,40000
9330235.03,933,Vancouver,235.03,34000
9330235.04,933,Vancouver,235.04,38000
4620236,462,MontrÈal,236,32000
9330236,933,Vancouver,236,29800
5350236.01,535,Toronto,236.01,38400
5350236.02,535,Toronto,236.02,44400
4620237,462,MontrÈal,237,36000
9330237,933,Vancouver,237,34800
5350237.01,535,Toronto,237.01,29600
5350237.02,535,Toronto,237.02,34000
5350237.03,535,Toronto,237.03,38400
4620238,462,MontrÈal,238,36000
5350238.01,535,Toronto,238.01,45200
9330238.01,933,Vancouver,238.01,36800
5350238.02,535,Toronto,238.02,36000
9330238.02,933,Vancouver,238.02,31200
4620239,462,MontrÈal,239,31800
5350239,535,Toronto,239,35200
9330239.01,933,Vancouver,239.01,31200
9330239.02,933,Vancouver,239.02,43200
4620240,462,MontrÈal,240,28600
5350240.01,535,Toronto,240.01,41600
5390240.01,539,St. Catharines - Niagara,240.01,36800
9330240.01,933,Vancouver,240.01,46800
4210240.02,421,QuÈbec,240.02,42000
5350240.02,535,Toronto,240.02,38400
5390240.02,539,St. Catharines - Niagara,240.02,42000
9330240.02,933,Vancouver,240.02,36400
4210240.03,421,QuÈbec,240.03,41600
4210240.04,421,QuÈbec,240.04,46400
4620241,462,MontrÈal,241,28800
5350241,535,Toronto,241,36800
5390241,539,St. Catharines - Niagara,241,37200
9330241,933,Vancouver,241,39200
4620242,462,MontrÈal,242,28600
5350242,535,Toronto,242,29200
9330242,933,Vancouver,242,32000
5390242.02,539,St. Catharines - Niagara,242.02,37600
5390242.03,539,St. Catharines - Niagara,242.03,44400
5390242.04,539,St. Catharines - Niagara,242.04,38400
4620243,462,MontrÈal,243,29600
5350243.01,535,Toronto,243.01,29400
9330243.01,933,Vancouver,243.01,31000
5350243.02,535,Toronto,243.02,31800
9330243.02,933,Vancouver,243.02,26400
4620244,462,MontrÈal,244,34000
5350244.01,535,Toronto,244.01,36000
5350244.02,535,Toronto,244.02,30400
4620245,462,MontrÈal,245,30600
5350245,535,Toronto,245,30800
5350246,535,Toronto,246,26400
4620247,462,MontrÈal,247,36800
5350247.01,535,Toronto,247.01,31600
5350247.02,535,Toronto,247.02,33600
5350248.02,535,Toronto,248.02,22600
5350248.03,535,Toronto,248.03,27800
5350248.04,535,Toronto,248.04,28400
5350248.05,535,Toronto,248.05,25600
4620249,462,MontrÈal,249,30200
5350249.01,535,Toronto,249.01,30200
5350249.03,535,Toronto,249.03,28200
5350249.04,535,Toronto,249.04,26400
5350249.05,535,Toronto,249.05,26200
4620250,462,MontrÈal,250,29400
5350250.01,535,Toronto,250.01,30200
9330250.01,933,Vancouver,250.01,40800
5350250.02,535,Toronto,250.02,31800
9330250.02,933,Vancouver,250.02,46800
5350250.04,535,Toronto,250.04,31600
5350250.05,535,Toronto,250.05,28800
4620251.01,462,MontrÈal,251.01,26200
9330251.01,933,Vancouver,251.01,
4620251.02,462,MontrÈal,251.02,24400
9330251.02,933,Vancouver,251.02,
4620252,462,MontrÈal,252,26000
4620253,462,MontrÈal,253,28800
4620254,462,MontrÈal,254,27000
4620256,462,MontrÈal,256,26200
4620257,462,MontrÈal,257,25000
4620258,462,MontrÈal,258,26000
4620259,462,MontrÈal,259,26800
4620260,462,MontrÈal,260,27200
4210260.01,421,QuÈbec,260.01,25800
5350260.01,535,Toronto,260.01,31200
4210260.02,421,QuÈbec,260.02,30200
4210260.03,421,QuÈbec,260.03,33600
5350260.04,535,Toronto,260.04,26200
9330260.04,933,Vancouver,260.04,42800
5350260.05,535,Toronto,260.05,25000
9330260.05,933,Vancouver,260.05,42800
5350260.06,535,Toronto,260.06,36000
9330260.06,933,Vancouver,260.06,45200
5350260.07,535,Toronto,260.07,36800
9330260.07,933,Vancouver,260.07,48400
9330260.08,933,Vancouver,260.08,48400
9330260.1,933,Vancouver,260.1,58000
9330260.11,933,Vancouver,260.11,
9330260.12,933,Vancouver,260.12,45600
4620261,462,MontrÈal,261,26600
5350261,535,Toronto,261,23600
4620262,462,MontrÈal,262,26600
5350262.01,535,Toronto,262.01,36400
5350262.02,535,Toronto,262.02,35600
4620263,462,MontrÈal,263,26600
5350263.02,535,Toronto,263.02,49600
5350263.03,535,Toronto,263.03,41200
5350263.04,535,Toronto,263.04,46000
5350264,535,Toronto,264,76000
4620264.01,462,MontrÈal,264.01,36400
4620264.02,462,MontrÈal,264.02,44800
4620265,462,MontrÈal,265,33600
5350265,535,Toronto,265,75000
4620266,462,MontrÈal,266,28800
5350266,535,Toronto,266,62800
4620267,462,MontrÈal,267,30400
5350267,535,Toronto,267,52800
5350268,535,Toronto,268,47200
4620268.01,462,MontrÈal,268.01,33200
4620268.02,462,MontrÈal,268.02,36800
4620268.03,462,MontrÈal,268.03,41200
4620269,462,MontrÈal,269,29600
5350269.01,535,Toronto,269.01,34800
5350269.02,535,Toronto,269.02,49600
4620270,462,MontrÈal,270,32800
9330270,933,Vancouver,270,
4210270.01,421,QuÈbec,270.01,31800
5350270.01,535,Toronto,270.01,39200
5350270.02,535,Toronto,270.02,42000
4210270.03,421,QuÈbec,270.03,34400
4210270.04,421,QuÈbec,270.04,32800
4620271,462,MontrÈal,271,41600
4210271.01,421,QuÈbec,271.01,38000
5350271.01,535,Toronto,271.01,38000
4210271.02,421,QuÈbec,271.02,36800
5350271.02,535,Toronto,271.02,34400
4210272,421,QuÈbec,272,36000
4620272,462,MontrÈal,272,32800
5350272.01,535,Toronto,272.01,33600
5350272.02,535,Toronto,272.02,37600
4620273,462,MontrÈal,273,34800
4210273.01,421,QuÈbec,273.01,35600
5350273.01,535,Toronto,273.01,43200
4210273.02,421,QuÈbec,273.02,39200
5350273.02,535,Toronto,273.02,43200
4210273.03,421,QuÈbec,273.03,38000
4210273.04,421,QuÈbec,273.04,36400
4620274,462,MontrÈal,274,29600
5350274.01,535,Toronto,274.01,39200
5350274.02,535,Toronto,274.02,50800
4620275,462,MontrÈal,275,32000
5350275,535,Toronto,275,52000
4620276,462,MontrÈal,276,31000
5350276.01,535,Toronto,276.01,38000
5350276.02,535,Toronto,276.02,42000
4620277,462,MontrÈal,277,29800
5350277,535,Toronto,277,39200
4620278,462,MontrÈal,278,32400
5350278,535,Toronto,278,30800
4620279,462,MontrÈal,279,33600
5350279.01,535,Toronto,279.01,34400
5350279.02,535,Toronto,279.02,29000
4620280,462,MontrÈal,280,31600
5350280,535,Toronto,280,33200
4210280.01,421,QuÈbec,280.01,36400
9330280.01,933,Vancouver,280.01,
4210280.02,421,QuÈbec,280.02,35200
9330280.02,933,Vancouver,280.02,43200
4210280.03,421,QuÈbec,280.03,36000
4620281,462,MontrÈal,281,41200
5350281.01,535,Toronto,281.01,28000
9330281.01,933,Vancouver,281.01,43600
5350281.02,535,Toronto,281.02,32400
9330281.02,933,Vancouver,281.02,37600
4620282,462,MontrÈal,282,30600
5350282,535,Toronto,282,36800
9330282.01,933,Vancouver,282.01,41200
9330282.02,933,Vancouver,282.02,38000
9330283,933,Vancouver,283,32800
4620283.01,462,MontrÈal,283.01,29800
5350283.01,535,Toronto,283.01,29400
4620283.02,462,MontrÈal,283.02,29800
5350283.02,535,Toronto,283.02,25000
4620284,462,MontrÈal,284,30200
5350284,535,Toronto,284,33200
9330284.01,933,Vancouver,284.01,36800
9330284.03,933,Vancouver,284.03,33600
9330284.04,933,Vancouver,284.04,39600
4620285,462,MontrÈal,285,29000
5350285,535,Toronto,285,30800
9330285.01,933,Vancouver,285.01,37200
9330285.02,933,Vancouver,285.02,35200
4620286,462,MontrÈal,286,26600
5350286,535,Toronto,286,40800
9330286.01,933,Vancouver,286.01,37600
9330286.02,933,Vancouver,286.02,37600
9330286.03,933,Vancouver,286.03,41200
4620287.01,462,MontrÈal,287.01,28200
4620287.02,462,MontrÈal,287.02,28200
5350287.02,535,Toronto,287.02,33600
5350287.03,535,Toronto,287.03,28600
5350287.04,535,Toronto,287.04,29600
9330287.06,933,Vancouver,287.06,30800
9330287.09,933,Vancouver,287.09,39200
9330287.1,933,Vancouver,287.1,36000
9330287.11,933,Vancouver,287.11,41600
9330287.12,933,Vancouver,287.12,41600
9330287.13,933,Vancouver,287.13,37200
9330287.14,933,Vancouver,287.14,34000
9330287.15,933,Vancouver,287.15,38800
9330287.16,933,Vancouver,287.16,42400
9330287.17,933,Vancouver,287.17,38000
9330287.18,933,Vancouver,287.18,38000
9330287.19,933,Vancouver,287.19,36800
9330287.2,933,Vancouver,287.2,38400
9330287.21,933,Vancouver,287.21,41200
9330287.22,933,Vancouver,287.22,36400
9330287.23,933,Vancouver,287.23,41200
4620288,462,MontrÈal,288,43600
5350288,535,Toronto,288,37200
5350289,535,Toronto,289,33600
4210290.01,421,QuÈbec,290.01,40000
4620290.01,462,MontrÈal,290.01,32000
5350290.01,535,Toronto,290.01,30800
4620290.02,462,MontrÈal,290.02,29800
5350290.02,535,Toronto,290.02,41200
4210290.03,421,QuÈbec,290.03,41200
4620290.03,462,MontrÈal,290.03,33600
4620290.04,462,MontrÈal,290.04,31600
9330290.04,933,Vancouver,290.04,46400
4210290.05,421,QuÈbec,290.05,38000
4620290.05,462,MontrÈal,290.05,32000
9330290.05,933,Vancouver,290.05,40000
4210290.06,421,QuÈbec,290.06,44400
4620290.06,462,MontrÈal,290.06,29000
9330290.06,933,Vancouver,290.06,
4620290.07,462,MontrÈal,290.07,27800
9330290.07,933,Vancouver,290.07,38400
4620290.08,462,MontrÈal,290.08,34400
9330290.08,933,Vancouver,290.08,47200
4620290.09,462,MontrÈal,290.09,30000
9330290.09,933,Vancouver,290.09,41600
4620291.01,462,MontrÈal,291.01,33600
9330291.01,933,Vancouver,291.01,35200
5350291.02,535,Toronto,291.02,25800
9330291.02,933,Vancouver,291.02,38400
4620291.03,462,MontrÈal,291.03,41600
5350291.03,535,Toronto,291.03,32000
4620291.04,462,MontrÈal,291.04,36400
5350291.04,535,Toronto,291.04,34400
5350292,535,Toronto,292,29800
9330292.01,933,Vancouver,292.01,40800
9330292.03,933,Vancouver,292.03,36400
9330292.04,933,Vancouver,292.04,52400
5350293,535,Toronto,293,36000
5350294.01,535,Toronto,294.01,34400
5350294.02,535,Toronto,294.02,29800
5350295,535,Toronto,295,31800
5350296,535,Toronto,296,44000
5350297.01,535,Toronto,297.01,29800
5350297.02,535,Toronto,297.02,34400
5350298,535,Toronto,298,32400
5350299.01,535,Toronto,299.01,36800
5350299.02,535,Toronto,299.02,44000
2050300,205,Halifax,300,26200
4210300,421,QuÈbec,300,32000
4620300,462,MontrÈal,300,27600
5220300,522,Belleville - Quinte West,300,33600
5370300,537,Hamilton,300,31400
5390300,539,St. Catharines - Niagara,300,40400
5550300,555,London,300,42400
5750300,575,North Bay,300,32400
5800300,580,Greater Sudbury / Grand Sudbury,300,34000
